,Unnamed: 0_x,cat,text,total_count_x,book_title_x,count_x,Unnamed: 0_y,total_count_y,book_title_y,supersense_category,count_y,_merge
8026,,,bundle,,,,4102,72,the_blue_fairy_book,noun.group,2,right_only
8027,,,bundle,,,,4103,72,the_brown_fairy_book,noun.group,3,right_only
8028,,,bundle,,,,4104,72,the_crimson_fairy_book,noun.group,3,right_only
8029,,,bundle,,,,4105,72,the_diamond_fairy_book,noun.group,4,right_only
8030,,,bundle,,,,4106,72,the_fairy_mythology,noun.group,1,right_only
8031,,,bundle,,,,4107,72,the_green_fairy_book,noun.group,3,right_only
8032,,,bundle,,,,4108,72,the_grey_fairy_book,noun.group,4,right_only
8033,,,bundle,,,,4109,72,the_lilac_fairy_book,noun.group,5,right_only
8034,,,bundle,,,,4110,72,the_orange_fairy_book,noun.group,3,right_only
8035,,,bundle,,,,4111,72,the_pink_fairy_book,noun.group,9,right_only
8036,,,bundle,,,,4112,72,the_red_fairy_book,noun.group,5,right_only
8037,,,bundle,,,,4113,72,the_yellow_fairy_book,noun.group,4,right_only
8038,,,bundles,,,,4114,4,celtic_fairy_tales,noun.group,1,right_only
8039,,,bundles,,,,4115,4,evening_at_home,noun.group,1,right_only
8040,,,bundles,,,,4116,4,the_fairy_book,noun.group,1,right_only
8041,,,bundles,,,,4117,4,the_green_fairy_book,noun.group,1,right_only
8042,,,burial,,,,4118,6,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8043,,,burial,,,,4119,6,the_thousand_and_one_nights,noun.group,4,right_only
8044,,,burial,,,,4120,6,the_thousand_and_one_nights,noun.location,1,right_only
8045,,,burrows,,,,4121,1,the_fairy_mythology,noun.location,1,right_only
8046,,,bush,,,,4122,1,the_brown_fairy_book_preface,noun.location,1,right_only
8047,,,business,,,,4123,8,brothers_grimm_fairy_tales,noun.group,1,right_only
8048,,,business,,,,4124,8,celtic_fairy_tales,noun.group,1,right_only
8049,,,business,,,,4125,8,fairy_circles,noun.group,1,right_only
8050,,,business,,,,4126,8,fairy_realm,noun.group,1,right_only
8051,,,business,,,,4127,8,popular_tales_from_the_norse,noun.group,2,right_only
8052,,,business,,,,4128,8,the_fairy_mythology,noun.group,1,right_only
8053,,,business,,,,4129,8,the_lilac_fairy_book,noun.group,1,right_only
8054,,,camp,,,,4130,3,evening_at_home,noun.group,1,right_only
8055,,,camp,,,,4131,3,the_brown_fairy_book,noun.group,1,right_only
8056,,,camp,,,,4132,3,the_green_fairy_book,noun.group,1,right_only
8057,,,camps,,,,4133,1,the_fairy_mythology,noun.group,1,right_only
8058,,,canopy,,,,4134,1,the_blue_fairy_book,noun.group,1,right_only
8059,,,canton,,,,4135,2,the_fairy_mythology,noun.location,2,right_only
8060,,,cap,,,,4136,1,fairy_realm,noun.location,1,right_only
8061,,,capital,,,,4137,43,europas_fairy_book,noun.location,1,right_only
8062,,,capital,,,,4138,43,evening_at_home,noun.location,1,right_only
8063,,,capital,,,,4139,43,icelandic_fairy_tales,noun.location,2,right_only
8064,,,capital,,,,4140,43,the_blue_fairy_book,noun.location,9,right_only
8065,,,capital,,,,4141,43,the_crimson_fairy_book,noun.location,3,right_only
8066,,,capital,,,,4142,43,the_fairy_book,noun.location,2,right_only
8067,,,capital,,,,4143,43,the_fairy_mythology,noun.location,1,right_only
8068,,,capital,,,,4144,43,the_green_fairy_book,noun.location,10,right_only
8069,,,capital,,,,4145,43,the_grey_fairy_book,noun.location,3,right_only
8070,,,capital,,,,4146,43,the_olive_fairy_book,noun.location,1,right_only
8071,,,capital,,,,4147,43,the_orange_fairy_book,noun.location,1,right_only
8072,,,capital,,,,4148,43,the_pink_fairy_book,noun.location,2,right_only
8073,,,capital,,,,4149,43,the_red_fairy_book,noun.location,1,right_only
8074,,,capital,,,,4150,43,the_thousand_and_one_nights,noun.location,3,right_only
8075,,,capital,,,,4151,43,the_yellow_fairy_book,noun.group,1,right_only
8076,,,capital,,,,4152,43,the_yellow_fairy_book,noun.location,2,right_only
8077,,,capital city,,,,4153,8,the_blue_fairy_book,noun.location,4,right_only
8078,,,capital city,,,,4154,8,the_crimson_fairy_book,noun.location,2,right_only
8079,,,capital city,,,,4155,8,the_olive_fairy_book,noun.location,1,right_only
8080,,,capital city,,,,4156,8,the_orange_fairy_book,noun.location,1,right_only
8081,,,capital position,,,,4157,1,the_pink_fairy_book,noun.location,1,right_only
8082,,,caravan,,,,4158,22,the_blue_fairy_book,noun.group,2,right_only
8083,,,caravan,,,,4159,22,the_brown_fairy_book,noun.group,4,right_only
8084,,,caravan,,,,4160,22,the_diamond_fairy_book,noun.group,3,right_only
8085,,,caravan,,,,4161,22,the_grey_fairy_book,noun.group,4,right_only
8086,,,caravan,,,,4162,22,the_olive_fairy_book,noun.group,3,right_only
8087,,,caravan,,,,4163,22,the_thousand_and_one_nights,noun.group,6,right_only
8088,,,caravans,,,,4164,1,the_thousand_and_one_nights,noun.group,1,right_only
8089,,,care,,,,4165,1,the_green_fairy_book,noun.group,1,right_only
8090,,,cargo,,,,4166,1,the_brown_fairy_book,noun.group,1,right_only
8091,,,cast,,,,4167,4,celtic_fairy_tales,noun.group,1,right_only
8092,,,cast,,,,4168,4,evening_at_home,noun.group,1,right_only
8093,,,cast,,,,4169,4,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,2,right_only
8094,,,caste,,,,4170,4,indian_fairy_tales,noun.group,3,right_only
8095,,,caste,,,,4171,4,the_orange_fairy_book,noun.location,1,right_only
8096,,,castes,,,,4172,3,indian_fairy_tales,noun.group,2,right_only
8097,,,castes,,,,4173,3,popular_tales_from_the_norse_preface,noun.group,1,right_only
8098,2468.0,GPE,castle,1.0,more_english_fairy_tales,1.0,4174,6,fairy_circles,noun.group,1,both
8099,2468.0,GPE,castle,1.0,more_english_fairy_tales,1.0,4175,6,fairy_circles,noun.location,2,both
8100,2468.0,GPE,castle,1.0,more_english_fairy_tales,1.0,4176,6,icelandic_fairy_tales,noun.location,1,both
8101,2468.0,GPE,castle,1.0,more_english_fairy_tales,1.0,4177,6,the_diamond_fairy_book,noun.location,1,both
8102,2468.0,GPE,castle,1.0,more_english_fairy_tales,1.0,4178,6,the_grey_fairy_book,noun.location,1,both
8103,,,castle hill,,,,4179,1,fairy_circles,noun.location,1,right_only
8104,,,cause,,,,4180,10,evening_at_home,noun.location,1,right_only
8105,,,cause,,,,4181,10,the_blue_fairy_book,noun.location,1,right_only
8106,,,cause,,,,4182,10,the_fairy_mythology,noun.group,2,right_only
8107,,,cause,,,,4183,10,the_grey_fairy_book,noun.group,1,right_only
8108,,,cause,,,,4184,10,the_lilac_fairy_book,noun.group,1,right_only
8109,,,cause,,,,4185,10,the_red_fairy_book,noun.location,1,right_only
8110,,,cause,,,,4186,10,the_thousand_and_one_nights,noun.group,3,right_only
8111,,,cavalcade,,,,4187,7,more_celtic_fairy_tales,noun.group,2,right_only
8112,,,cavalcade,,,,4188,7,the_diamond_fairy_book,noun.group,1,right_only
8113,,,cavalcade,,,,4189,7,the_fairy_book,noun.group,1,right_only
8114,,,cavalcade,,,,4190,7,the_fairy_mythology,noun.group,2,right_only
8115,,,cavalcade,,,,4191,7,the_orange_fairy_book,noun.group,1,right_only
8116,,,cavalry,,,,4192,7,the_blue_fairy_book,noun.group,1,right_only
8117,,,cavalry,,,,4193,7,the_lilac_fairy_book,noun.group,4,right_only
8118,,,cavalry,,,,4194,7,the_yellow_fairy_book,noun.group,2,right_only
8119,,,caverns,,,,4195,2,the_fairy_mythology,noun.location,2,right_only
8120,6551.0,LOC,caves,2.0,celtic_fairy_tales,1.0,4196,1,the_yellow_fairy_book,noun.location,1,both
8121,6552.0,LOC,caves,2.0,the_olive_fairy_book,1.0,4196,1,the_yellow_fairy_book,noun.location,1,both
8122,,,cedar,,,,4197,1,the_orange_fairy_book,noun.group,1,right_only
8123,,,cemetery,,,,4198,14,europas_fairy_book,noun.location,2,right_only
8124,,,cemetery,,,,4199,14,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
8125,,,cemetery,,,,4200,14,indian_fairy_tales,noun.location,7,right_only
8126,,,cemetery,,,,4201,14,popular_tales_from_the_norse_preface,noun.location,1,right_only
8127,,,cemetery,,,,4202,14,the_fairy_mythology,noun.location,1,right_only
8128,,,cemetery,,,,4203,14,the_lilac_fairy_book,noun.location,1,right_only
8129,,,cemetery,,,,4204,14,the_orange_fairy_book,noun.location,1,right_only
8130,,,center,,,,4205,1,the_blue_fairy_book,noun.location,1,right_only
8131,,,centre,,,,4206,80,evening_at_home,noun.location,12,right_only
8132,,,centre,,,,4207,80,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
8133,,,centre,,,,4208,80,fairy_circles,noun.location,4,right_only
8134,,,centre,,,,4209,80,fairy_realm,noun.location,2,right_only
8135,,,centre,,,,4210,80,icelandic_fairy_tales,noun.location,4,right_only
8136,,,centre,,,,4211,80,indian_fairy_tales,noun.location,3,right_only
8137,,,centre,,,,4212,80,more_celtic_fairy_tales,noun.location,1,right_only
8138,,,centre,,,,4213,80,more_english_fairy_tales,noun.location,2,right_only
8139,,,centre,,,,4214,80,popular_tales_from_the_norse_preface,noun.location,4,right_only
8140,,,centre,,,,4215,80,the_diamond_fairy_book,noun.location,9,right_only
8141,,,centre,,,,4216,80,the_fairy_book,noun.location,1,right_only
8142,,,centre,,,,4217,80,the_fairy_mythology,noun.location,5,right_only
8143,,,centre,,,,4218,80,the_green_fairy_book,noun.location,5,right_only
8144,,,centre,,,,4219,80,the_grey_fairy_book,noun.location,3,right_only
8145,,,centre,,,,4220,80,the_lilac_fairy_book,noun.location,7,right_only
8146,,,centre,,,,4221,80,the_olive_fairy_book,noun.location,5,right_only
8147,,,centre,,,,4222,80,the_orange_fairy_book,noun.location,3,right_only
8148,,,centre,,,,4223,80,the_pink_fairy_book,noun.location,1,right_only
8149,,,centre,,,,4224,80,the_thousand_and_one_nights,noun.location,1,right_only
8150,,,centre,,,,4225,80,the_violet_fairy_book,noun.location,3,right_only
8151,,,centre,,,,4226,80,the_yellow_fairy_book,noun.location,4,right_only
8152,,,centre round,,,,4227,1,the_fairy_mythology,noun.location,1,right_only
8153,,,chain,,,,4228,11,brothers_grimm_fairy_tales,noun.group,1,right_only
8154,,,chain,,,,4229,11,evening_at_home,noun.group,1,right_only
8155,,,chain,,,,4230,11,fairy_realm,noun.group,2,right_only
8156,,,chain,,,,4231,11,popular_tales_from_the_norse,noun.group,1,right_only
8157,,,chain,,,,4232,11,popular_tales_from_the_norse_preface,noun.group,2,right_only
8158,,,chain,,,,4233,11,the_fairy_mythology_preface,noun.group,1,right_only
8159,,,chain,,,,4234,11,the_green_fairy_book,noun.group,1,right_only
8160,,,chain,,,,4235,11,the_orange_fairy_book,noun.group,2,right_only
8161,,,chamber of state,,,,4236,1,the_fairy_mythology,noun.group,1,right_only
8162,,,chambers,,,,4237,1,the_fairy_mythology,noun.location,1,right_only
8163,,,chamois,,,,4238,1,fairy_circles,noun.location,1,right_only
8164,,,channel,,,,4239,3,evening_at_home,noun.location,1,right_only
8165,,,channel,,,,4240,3,popular_tales_from_the_norse_preface,noun.location,1,right_only
8166,,,channel,,,,4241,3,the_blue_fairy_book,noun.location,1,right_only
8167,,,channels,,,,4242,1,the_brown_fairy_book,noun.location,1,right_only
8168,,,charge,,,,4243,1,the_orange_fairy_book,noun.group,1,right_only
8169,,,charities,,,,4244,1,the_blue_fairy_book,noun.group,1,right_only
8170,,,charity,,,,4245,2,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8171,,,charity,,,,4246,2,icelandic_fairy_tales,noun.group,1,right_only
8172,,,chase.18 Meeting,,,,4247,1,the_thousand_and_one_nights,noun.location,1,right_only
8173,,,chesnut woods,,,,4248,1,the_fairy_mythology,noun.location,1,right_only
8174,,,chips,,,,4249,1,popular_tales_from_the_norse,noun.group,1,right_only
8175,,,choir,,,,4250,1,the_violet_fairy_book,noun.group,1,right_only
8176,,,choruses,,,,4251,1,the_blue_fairy_book,noun.group,1,right_only
8177,,,church,,,,4252,6,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8178,,,church,,,,4253,6,popular_tales_from_the_norse_preface,noun.group,2,right_only
8179,,,church,,,,4254,6,the_fairy_mythology,noun.group,2,right_only
8180,,,church,,,,4255,6,the_lilac_fairy_book,noun.group,1,right_only
8181,,,churchyard,,,,4256,23,brothers_grimm_fairy_tales,noun.location,1,right_only
8182,,,churchyard,,,,4257,23,english_fairy_tales,noun.group,2,right_only
8183,,,churchyard,,,,4258,23,evening_at_home,noun.location,1,right_only
8184,,,churchyard,,,,4259,23,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,6,right_only
8185,,,churchyard,,,,4260,23,more_english_fairy_tales,noun.location,1,right_only
8186,,,churchyard,,,,4261,23,popular_tales_from_the_norse,noun.location,3,right_only
8187,,,churchyard,,,,4262,23,the_blue_fairy_book,noun.location,1,right_only
8188,,,churchyard,,,,4263,23,the_fairy_mythology,noun.location,1,right_only
8189,,,churchyard,,,,4264,23,the_grey_fairy_book,noun.location,1,right_only
8190,,,churchyard,,,,4265,23,the_olive_fairy_book,noun.location,1,right_only
8191,,,churchyard,,,,4266,23,the_red_fairy_book,noun.location,4,right_only
8192,,,churchyard,,,,4267,23,the_yellow_fairy_book,noun.location,1,right_only
8193,,,churchyards,,,,4268,1,the_fairy_mythology,noun.location,1,right_only
8194,,,cippus,,,,4269,1,the_fairy_mythology_preface,noun.group,1,right_only
8195,,,circle,,,,4270,14,brothers_grimm_fairy_tales,noun.location,1,right_only
8196,,,circle,,,,4271,14,evening_at_home,noun.location,2,right_only
8197,,,circle,,,,4272,14,fairy_circles,noun.group,1,right_only
8198,,,circle,,,,4273,14,fairy_circles,noun.location,1,right_only
8199,,,circle,,,,4274,14,the_diamond_fairy_book,noun.group,1,right_only
8200,,,circle,,,,4275,14,the_fairy_book,noun.location,1,right_only
8201,,,circle,,,,4276,14,the_fairy_mythology,noun.group,1,right_only
8202,,,circle,,,,4277,14,the_fairy_mythology,noun.location,2,right_only
8203,,,circle,,,,4278,14,the_orange_fairy_book,noun.group,1,right_only
8204,,,circle,,,,4279,14,the_thousand_and_one_nights,noun.group,1,right_only
8205,,,circle,,,,4280,14,the_violet_fairy_book,noun.location,1,right_only
8206,,,circle,,,,4281,14,the_yellow_fairy_book,noun.group,1,right_only
8207,,,circles,,,,4282,3,fairy_circles,noun.location,1,right_only
8208,,,circles,,,,4283,3,the_diamond_fairy_book,noun.location,1,right_only
8209,,,circles,,,,4284,3,the_fairy_mythology,noun.location,1,right_only
8210,,,circumjacent countries,,,,4285,1,evening_at_home,noun.location,1,right_only
8211,,,circus,,,,4286,1,the_green_fairy_book,noun.group,1,right_only
8212,2470.0,GPE,cities,2.0,evening_at_home,1.0,4287,20,europas_fairy_book,noun.location,1,both
8213,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4287,20,europas_fairy_book,noun.location,1,both
8214,2470.0,GPE,cities,2.0,evening_at_home,1.0,4288,20,evening_at_home,noun.location,3,both
8215,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4288,20,evening_at_home,noun.location,3,both
8216,2470.0,GPE,cities,2.0,evening_at_home,1.0,4289,20,icelandic_fairy_tales,noun.location,1,both
8217,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4289,20,icelandic_fairy_tales,noun.location,1,both
8218,2470.0,GPE,cities,2.0,evening_at_home,1.0,4290,20,popular_tales_from_the_norse_preface,noun.location,1,both
8219,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4290,20,popular_tales_from_the_norse_preface,noun.location,1,both
8220,2470.0,GPE,cities,2.0,evening_at_home,1.0,4291,20,the_brown_fairy_book,noun.location,1,both
8221,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4291,20,the_brown_fairy_book,noun.location,1,both
8222,2470.0,GPE,cities,2.0,evening_at_home,1.0,4292,20,the_crimson_fairy_book,noun.location,1,both
8223,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4292,20,the_crimson_fairy_book,noun.location,1,both
8224,2470.0,GPE,cities,2.0,evening_at_home,1.0,4293,20,the_diamond_fairy_book,noun.location,1,both
8225,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4293,20,the_diamond_fairy_book,noun.location,1,both
8226,2470.0,GPE,cities,2.0,evening_at_home,1.0,4294,20,the_fairy_mythology,noun.location,5,both
8227,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4294,20,the_fairy_mythology,noun.location,5,both
8228,2470.0,GPE,cities,2.0,evening_at_home,1.0,4295,20,the_olive_fairy_book,noun.location,1,both
8229,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4295,20,the_olive_fairy_book,noun.location,1,both
8230,2470.0,GPE,cities,2.0,evening_at_home,1.0,4296,20,the_thousand_and_one_nights,noun.location,4,both
8231,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4296,20,the_thousand_and_one_nights,noun.location,4,both
8232,2470.0,GPE,cities,2.0,evening_at_home,1.0,4297,20,the_violet_fairy_book,noun.location,1,both
8233,2471.0,GPE,cities,2.0,popular_tales_from_the_norse_preface,1.0,4297,20,the_violet_fairy_book,noun.location,1,both
8234,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4298,533,brothers_grimm_fairy_tales,noun.location,11,both
8235,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4298,533,brothers_grimm_fairy_tales,noun.location,11,both
8236,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4299,533,celtic_fairy_tales,noun.location,1,both
8237,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4299,533,celtic_fairy_tales,noun.location,1,both
8238,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4300,533,english_fairy_tales,noun.location,1,both
8239,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4300,533,english_fairy_tales,noun.location,1,both
8240,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4301,533,europas_fairy_book,noun.location,10,both
8241,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4301,533,europas_fairy_book,noun.location,10,both
8242,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4302,533,evening_at_home,noun.location,4,both
8243,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4302,533,evening_at_home,noun.location,4,both
8244,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4303,533,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,8,both
8245,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4303,533,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,8,both
8246,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4304,533,fairy_circles,noun.location,6,both
8247,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4304,533,fairy_circles,noun.location,6,both
8248,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4305,533,icelandic_fairy_tales,noun.location,11,both
8249,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4305,533,icelandic_fairy_tales,noun.location,11,both
8250,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4306,533,indian_fairy_tales,noun.location,37,both
8251,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4306,533,indian_fairy_tales,noun.location,37,both
8252,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4307,533,more_celtic_fairy_tales,noun.location,1,both
8253,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4307,533,more_celtic_fairy_tales,noun.location,1,both
8254,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4308,533,the_blue_fairy_book,noun.location,16,both
8255,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4308,533,the_blue_fairy_book,noun.location,16,both
8256,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4309,533,the_brown_fairy_book,noun.location,37,both
8257,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4309,533,the_brown_fairy_book,noun.location,37,both
8258,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4310,533,the_crimson_fairy_book,noun.location,27,both
8259,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4310,533,the_crimson_fairy_book,noun.location,27,both
8260,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4311,533,the_diamond_fairy_book,noun.location,7,both
8261,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4311,533,the_diamond_fairy_book,noun.location,7,both
8262,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4312,533,the_fairy_book,noun.location,15,both
8263,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4312,533,the_fairy_book,noun.location,15,both
8264,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4313,533,the_fairy_mythology,noun.location,22,both
8265,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4313,533,the_fairy_mythology,noun.location,22,both
8266,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4314,533,the_green_fairy_book,noun.location,12,both
8267,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4314,533,the_green_fairy_book,noun.location,12,both
8268,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4315,533,the_grey_fairy_book,noun.location,13,both
8269,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4315,533,the_grey_fairy_book,noun.location,13,both
8270,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4316,533,the_lilac_fairy_book,noun.location,22,both
8271,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4316,533,the_lilac_fairy_book,noun.location,22,both
8272,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4317,533,the_olive_fairy_book,noun.location,43,both
8273,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4317,533,the_olive_fairy_book,noun.location,43,both
8274,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4318,533,the_orange_fairy_book,noun.location,20,both
8275,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4318,533,the_orange_fairy_book,noun.location,20,both
8276,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4319,533,the_pink_fairy_book,noun.location,3,both
8277,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4319,533,the_pink_fairy_book,noun.location,3,both
8278,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4320,533,the_red_fairy_book,noun.location,6,both
8279,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4320,533,the_red_fairy_book,noun.location,6,both
8280,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4321,533,the_thousand_and_one_nights,noun.location,181,both
8281,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4321,533,the_thousand_and_one_nights,noun.location,181,both
8282,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4322,533,the_violet_fairy_book,noun.location,14,both
8283,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4322,533,the_violet_fairy_book,noun.location,14,both
8284,2473.0,GPE,city,3.0,celtic_fairy_tales,1.0,4323,533,the_yellow_fairy_book,noun.location,5,both
8285,2474.0,GPE,city,3.0,icelandic_fairy_tales,2.0,4323,533,the_yellow_fairy_book,noun.location,5,both
8286,,,city Of,,,,4324,1,celtic_fairy_tales,noun.location,1,right_only
8287,,,city gates,,,,4325,1,the_blue_fairy_book,noun.location,1,right_only
8288,,,city of,,,,4326,1,the_lilac_fairy_book,noun.location,1,right_only
8289,,,city of Arles,,,,4327,1,the_fairy_mythology,noun.location,1,right_only
8290,,,city of Sunders,,,,4328,1,the_fairy_mythology,noun.location,1,right_only
8291,,,"city,103",,,,4329,1,the_thousand_and_one_nights,noun.location,1,right_only
8292,,,city7,,,,4330,1,the_thousand_and_one_nights,noun.location,1,right_only
8293,,,city:54,,,,4331,1,the_thousand_and_one_nights,noun.location,1,right_only
8294,,,civilities,,,,4332,1,the_blue_fairy_book,noun.group,1,right_only
8295,,,civilization,,,,4333,6,evening_at_home,noun.group,3,right_only
8296,,,civilization,,,,4334,6,popular_tales_from_the_norse_preface,noun.group,3,right_only
8297,,,clan,,,,4335,1,more_celtic_fairy_tales_preface,noun.group,1,right_only
8298,,,clans,,,,4336,1,more_celtic_fairy_tales,noun.group,1,right_only
8299,,,clargy,,,,4337,2,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,2,right_only
8300,,,class,,,,4338,50,brothers_grimm_fairy_tales,noun.group,1,right_only
8301,,,class,,,,4339,50,celtic_fairy_tales_preface,noun.group,1,right_only
8302,,,class,,,,4340,50,evening_at_home,noun.group,33,right_only
8303,,,class,,,,4341,50,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,3,right_only
8304,,,class,,,,4342,50,popular_tales_from_the_norse_preface,noun.group,3,right_only
8305,,,class,,,,4343,50,the_fairy_mythology,noun.group,4,right_only
8306,,,class,,,,4344,50,the_green_fairy_book,noun.group,1,right_only
8307,,,class,,,,4345,50,the_olive_fairy_book,noun.group,1,right_only
8308,,,class,,,,4346,50,the_thousand_and_one_nights,noun.group,3,right_only
8309,,,classes,,,,4347,30,english_fairy_tales_preface,noun.group,5,right_only
8310,,,classes,,,,4348,30,evening_at_home,noun.group,5,right_only
8311,,,classes,,,,4349,30,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
8312,,,classes,,,,4350,30,popular_tales_from_the_norse_preface,noun.group,3,right_only
8313,,,classes,,,,4351,30,the_fairy_mythology,noun.group,11,right_only
8314,,,classes,,,,4352,30,the_fairy_mythology_preface,noun.group,4,right_only
8315,,,classes,,,,4353,30,the_thousand_and_one_nights,noun.group,1,right_only
8316,,,"classes,—the Fays",,,,4354,1,the_fairy_mythology,noun.group,1,right_only
8317,,,classes:—1,,,,4355,2,the_fairy_mythology,noun.group,2,right_only
8318,,,clearing,,,,4356,13,celtic_fairy_tales,noun.location,1,right_only
8319,,,clearing,,,,4357,13,the_brown_fairy_book,noun.location,4,right_only
8320,,,clearing,,,,4358,13,the_olive_fairy_book,noun.location,1,right_only
8321,,,clearing,,,,4359,13,the_orange_fairy_book,noun.location,1,right_only
8322,,,clearing,,,,4360,13,the_violet_fairy_book,noun.location,3,right_only
8323,,,clearing,,,,4361,13,the_yellow_fairy_book,noun.location,3,right_only
8324,,,clergy,,,,4362,6,popular_tales_from_the_norse_preface,noun.group,2,right_only
8325,,,clergy,,,,4363,6,the_fairy_mythology,noun.group,3,right_only
8326,,,clergy,,,,4364,6,the_red_fairy_book,noun.group,1,right_only
8327,,,clew,,,,4365,6,the_blue_fairy_book,noun.group,2,right_only
8328,,,clew,,,,4366,6,the_yellow_fairy_book,noun.group,4,right_only
8329,,,climates,,,,4367,2,evening_at_home,noun.location,2,right_only
8330,,,clod,,,,4368,6,brothers_grimm_fairy_tales,noun.group,1,right_only
8331,,,clod,,,,4369,6,evening_at_home,noun.group,1,right_only
8332,,,clod,,,,4370,6,popular_tales_from_the_norse,noun.group,3,right_only
8333,,,clod,,,,4371,6,the_orange_fairy_book,noun.group,1,right_only
8334,,,clods,,,,4372,1,the_orange_fairy_book,noun.group,1,right_only
8335,,,close,,,,4373,1,evening_at_home,noun.location,1,right_only
8336,,,clouts,,,,4374,1,more_english_fairy_tales,noun.group,1,right_only
8337,,,club,,,,4375,29,celtic_fairy_tales,noun.group,5,right_only
8338,,,club,,,,4376,29,english_fairy_tales,noun.group,2,right_only
8339,,,club,,,,4377,29,evening_at_home,noun.group,1,right_only
8340,,,club,,,,4378,29,popular_tales_from_the_norse,noun.group,3,right_only
